99H20264-00;HTC VIVE - Virtual reality headset face cushion kit;52.99;64.12;;;2402;99H20264-00
99H20269-00;HTC VIVE - Virtual reality headset face cushion kit;52.99;64.12;;;2427;99H20269-00
99HAFS005-00;HTC VIVE Base Station - Virtual reality headset and controllers tracker;181.23;219.29;;;2428;99HAFS005-00
99HALN004-00;HTC VIVE - Virtual reality headset - portable - 2160 x 1200 - HDMI, Mini DisplayPort;697.53;844.01;;;2429;99HALN004-00
99HANW017-00;HTC VIVE Pro - Virtual reality headset - portable - 2880 x 1600;913.51;1105.35;;;2430;99HANW017-00
9H.F04PQ.NA2;"BenQ PH460 - 46"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080";4112.78;4976.46;;;2431;9H.F04PQ.NA2
9H.F06PM.NA4;"BenQ SL460 - 46"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - edge-lit";1726.57;2089.15;;;2432;9H.F06PM.NA4
9H.F07PQ.NE6;"BenQ IL420 - 42"" Class LED display - digital signage - with touchscreen - 1080p (Full HD) 1920 x 1080 - direct-lit LED";1772.73;2145;;;2433;9H.F07PQ.NE6
9H.F08PT.NE4;"BenQ SL461A - 46"" Class - SL Series LED display - digital signage - 1080p (Full HD) 1920 x 1080 - edge-lit - black";1863.71;2255.09;;;2434;9H.F08PT.NE4
9H.F09PM.NA4;"BenQ IL460 - 46"" Class LED display - digital signage - with touchscreen - 1080p (Full HD) 1920 x 1080";2741.4;3317.09;;;2435;9H.F09PM.NA4
9H.F0CPT.RA2;"BenQ SL550 - 55"" Class (54.64"" viewable) - Smart Signage LED display - digital signage - 1080p (Full HD) 1920 x 1080 - edge-lit";1857.14;2247.14;;;2436;9H.F0CPT.RA2
9H.F0NPM.NA2;"BenQ PH550 - 55"" Class - P Series LED display - digital signage - 1080p (Full HD) 1920 x 1080";5621.31;6801.79;;;2437;9H.F0NPM.NA2
9H.F0TTB.NA2;"BenQ SV500 - 50"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080 - direct-lit LED";1726.57;2089.15;;;2438;9H.F0TTB.NA2
9H.F15PB.NA1;"BenQ BH380 - 38"" Class - BH Series LED display - digital signage 1920 x 538 - edge-lit";1857.14;2247.14;;;2439;9H.F15PB.NA1
9H.F1PPM.NC1;"BenQ PL550 - 55"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080";5209.9;6303.98;;;2440;9H.F1PPM.NC1
9H.F1TTK.RA4;"BenQ ST550K - 55"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160";1350.65;1634.29;;;2441;9H.F1TTK.RA4
9H.F1TTK.RA5;"BenQ ST550K - 55"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160";1350.65;1634.29;;;2442;9H.F1TTK.RA5
9H.F1TTK.RA6;"BenQ ST550K - 55"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160";1500;1815;;;2443;9H.F1TTK.RA6
9H.F2VTC.DE2;"BenQ RP703 - 70"" Class LED display - digital signage / interactive communication - with touchscreen - 1080p (Full HD) 1920 x 1080 - direct-lit LED";3967.53;4800.71;;;2444;9H.F2VTC.DE2
9H.F31PT.NA2;"BenQ PL552 - 55"" Class (54.6"" viewable) - Super Narrow Bezel Series LED display - digital signage - 1080p (Full HD) 1920 x 1080 - D-LED Backlight";3883.12;4698.58;;;2445;9H.F31PT.NA2
9H.F32PT.NA2;"BenQ PL490 - 49"" Class LED display - digital signage - 1080p (Full HD) 1920 x 1080";2701.3;3268.57;;;2446;9H.F32PT.NA2
9H.F36TK.RA2;"BenQ ST430K - 43"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160 - direct-lit LED";928.57;1123.57;;;2447;9H.F36TK.RA2
9H.F36TK.RA4;"BenQ ST430K - 43"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160 - direct-lit LED - black";928.57;1123.57;;;2426;9H.F36TK.RA4
9H.F37PT.RA2;"BenQ SL490 - 49"" Class - Smart Signage LED display - digital signage - 1080p (Full HD) 1920 x 1080 - edge-lit - black";1468.83;1777.28;;;2425;9H.F37PT.RA2
9H.F38TK.RA2;"BenQ ST650K - 65"" Class LED display - digital signage - 4K UHD (2160p) 3840 x 2160 - direct-lit LED";2110.39;2553.57;;;2424;9H.F38TK.RA2
9H.F3EPF.NA2;"BenQ BH281 - 28"" Class (27.6"" viewable) - Bar-Type Series LED display - digital signage 1920 x 360 - edge-lit";1181.82;1430;;;2412;9H.F3EPF.NA2
9H.L6VLA.DPE;"BenQ GL2250 - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA";89.57;108.38;;;2403;9H.L6VLA.DPE
9H.L6XLA.DBE;"BenQ GL2250HM - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, VGA - speakers";95.12;115.1;;;2404;9H.L6XLA.DBE
9H.L7ALA.RGE;"BenQ GL2450 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA - glossy black";117.65;142.36;;;2405;9H.L7ALA.RGE
9H.L7ALB.QPE;"BenQ GL2450 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - DVI-D, VGA - glossy black";115.89;140.23;;;2406;9H.L7ALB.QPE
9H.L7ALB.RPE;"BenQ GL2450 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA";120.23;145.48;;;2407;9H.L7ALB.RPE
9H.L7CLA.3BE;"BenQ GL2450HE - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - speakers - shiny black";108.95;131.83;;;2408;9H.L7CLA.3BE
9H.L7CLA.4BE;"BenQ GL2450HT - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - speakers - glossy black";172.27;208.45;;;2409;9H.L7CLA.4BE
9H.L7CLA.DBE;"BenQ GL2450HM - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - speakers - glossy black";135.48;163.93;;;2410;9H.L7CLA.DBE
9H.L7CLB.HBE;"BenQ GL2450HT - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - speakers - glossy black";182.89;221.3;;;2411;9H.L7CLB.HBE
9H.L94LA.T8E;"BenQ GL955A - LED monitor - 18.5"" - 1366 x 768 - TN - 200 cd/m2 - 600:1 - VGA - glossy black";71.02;85.93;;;2413;9H.L94LA.T8E
9H.L99LA.RBE;"BenQ BL2411PT - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers";239.1;289.31;;;2423;9H.L99LA.RBE
9H.L99LA.TBE;"BenQ BL2411PT - LED monitor - 24"" (24"" viewable) - 1920 x 1200 - IPS - 300 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA, DisplayPort - speakers - black";248.33;300.48;;;2414;9H.L99LA.TBE
9H.L9NLB.2BE;"BenQ GW2760HS - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - VA - 300 cd/m2 - 3000:1 - 4 ms - HDMI, DVI-D, VGA - speakers - glossy black";188.49;228.07;;;2415;9H.L9NLB.2BE
9H.L9NLB.RBE;"BenQ GW2760HS - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - VA - 300 cd/m2 - 3000:1 - 4 ms - HDMI, DVI, VGA - speakers - glossy black";173.04;209.38;;;2416;9H.L9NLB.RBE
9H.LA1LA.D8E;"BenQ GL2023A - LED monitor - 19.5"" - 1600 x 900 - TN - 200 cd/m2 - 600:1 - 5 ms - VGA - glossy black";90.05;108.96;;;2417;9H.LA1LA.D8E
9H.LA4LB.RBE;"BenQ XL2720Z - 3D LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA, DisplayPort - black, red";382.55;462.89;;;2418;9H.LA4LB.RBE
9H.LA6LB.QPE;"BenQ GL2460 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - DVI-D, VGA - glossy black";116.77;141.29;;;2419;9H.LA6LB.QPE
9H.LA6LB.RPE;"BenQ GL2460 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - DVI-D, VGA - glossy black";112.8;136.49;;;2420;9H.LA6LB.RPE
9H.LA7LB.DBE;"BenQ GL2460HM - LED monitor - 24"" (24"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI, VGA - speakers - glossy black";124.33;150.44;;;2421;9H.LA7LB.DBE
9H.LA7LB.RBE;"BenQ GL2460HM - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI, VGA - speakers - glossy black";130.33;157.7;;;2422;9H.LA7LB.RBE
9H.LAPLB.QPE;"BenQ BL912 - LED monitor - 19"" - 1280 x 1024 - TN - 250 cd/m2 - 1000:1 - 5 ms - DVI-D, VGA - black";136.51;165.18;;;2449;9H.LAPLB.QPE
9H.LARLB.Q8E;"BenQ BL702A - LED monitor - 17"" - 1280 x 1024 - TN - 250 cd/m2 - 1000:1 - 5 ms - VGA - black";116.25;140.66;;;2548;9H.LARLB.Q8E
9H.LAXLB.HBE;"BenQ BL2405HT - LED monitor - 24"" (24"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - speakers - black";170.47;206.27;;;2645;9H.LAXLB.HBE
9H.LC3LB.QBE;"BenQ BL3200PT - LED monitor - 32"" (32"" viewable) - 2560 x 1440 - VA - 300 cd/m2 - 3000:1 - 4 ms - HDMI, DVI-D, VGA, DisplayPort - speakers - black, glossy black";407.12;492.62;;;2549;9H.LC3LB.QBE
9H.LC8LA.YBE;"BenQ GL2760HE - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - shiny black";154.34;186.75;;;2672;9H.LC8LA.YBE
9H.LC8LA.RBE;"BenQ GL2760H - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - glossy black";163.95;198.38;;;2673;9H.LC8LA.RBE
9H.LC8LA.TBE;"BenQ GL2760H - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 2 ms - HDMI, DVI-D, VGA - glossy black";177.84;215.19;;;2674;9H.LC8LA.TBE
9H.LCELA.TBE;"BenQ GW2765HT - LCD monitor - 27"" - 2560 x 1440 - IPS - 350 cd/m2 - 1000:1 - 4 ms - HDMI, DVI-D, VGA, DisplayPort - speakers - black";316.67;383.17;;;2675;9H.LCELA.TBE
9H.LCSLB.QBE;"BenQ BL2700HT - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA - 300 cd/m2 - 3000:1 - 4 ms - HDMI, DVI-D, VGA - speakers - black, non-glossy black";255.06;308.62;;;2676;9H.LCSLB.QBE
9H.LCWLA.TBE;"BenQ BL series BL2420PT - LED monitor - 23.8"" - 2560 x 1440 - IPS - 300 cd/m2 - 1000:1 - 5 ms - HDMI, DVI, DisplayPort, VGA - speakers";232.54;281.37;;;2677;9H.LCWLA.TBE
9H.LD2LB.QBE;"BenQ BL series BL2711U - LED monitor - 27"" - 3840 x 2160 4K - IPS - 300 cd/m2 - 1000:1 - 4 ms - 2xHDMI, DVI-D, DisplayPort - speakers - black, matte";491.92;595.22;;;2678;9H.LD2LB.QBE
9H.LD8LB.QBE;"BenQ RL2755HM - LED monitor - 27"" (27"" viewable) - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA - speakers - black";244.77;296.17;;;2679;9H.LD8LB.QBE
9H.LDKLB.QBE;"BenQ SW2700PT - LED monitor - 27"" - 2560 x 1440 QHD - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DVI, DisplayPort - black";712.3;861.88;;;2680;9H.LDKLB.QBE
9H.LDKLB.QBESO;"SALE OUT. BenQ SW2700PT 27""(2560 x 1440) WQHD/350 cd/??/20M:1?/178/178?/5ms/DVI-DL+ HDMI 1.4 + DP1.2/VESA/Black Benq SW2700PT 27 "", 2K Ultra HD, 2560 x 1440 pixels, 16:9, 5 ms, 350 cd/m2, Black, HDMI, DisplayPort, Tilt, HAS, Swivel 35/35?, DEMO, SMALL SCRATCHES";619.88;750.05;;;2681;9H.LDKLB.QBESO
9H.LDMLA.3BE;"BenQ GW2470HE - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - textured black, glossy black";103.61;125.37;;;2682;9H.LDMLA.3BE
9H.LDMLA.TBE;"BenQ GW2470H - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - black texture, glossy black";111.58;135.01;;;2683;9H.LDMLA.TBE
9H.LDMLB.2BE;"BenQ GW2470H - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - black texture, glossy black";110.06;133.17;;;2684;9H.LDMLB.2BE
9H.LDMLB.3BE;"BenQ GW2470HE - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - textured black, glossy black";114.1;138.06;;;2685;9H.LDMLB.3BE
9H.LDMLB.QBE;"BenQ GW2470H - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - black texture, glossy black";109.07;131.97;;;2686;9H.LDMLB.QBE
9H.LDWLB.Q5E;"BenQ VZ Series VZ2470H - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - HDMI, VGA - white";146.88;177.72;;;2687;9H.LDWLB.Q5E
9H.LE3LA.TBE;"BenQ BL2420Z - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 12 ms - DVI-D, VGA, DisplayPort - speakers - black, non-glossy black";182;220.22;;;2688;9H.LE3LA.TBE
9H.LE5LA.TPE;"BenQ GW series GW2270 - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 5 ms - DVI, VGA - black";99.94;120.93;;;2689;9H.LE5LA.TPE
9H.LE5LB.QPE;"BenQ GW series GW2270 - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 5 ms - DVI, VGA - black texture, glossy black";100.87;122.05;;;2690;9H.LE5LB.QPE
9H.LE6LA.TBE;"BenQ GW series GW2270H - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 5 ms - 2xHDMI, VGA - black";114.95;139.09;;;2691;9H.LE6LA.TBE
9H.LE6LB.FBE;"BenQ GW series GW2270HE - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 5 ms - 2xHDMI, VGA - black";94.25;114.04;;;2692;9H.LE6LB.FBE
9H.LE6LB.FBE?/PACKAGE;"LED 21.5"" GW2270HE 0.248 FHD 1920x1080p 20M:1 (typ 3000:1) 250cd 178/178 5ms VGA/HDMIx2?, TCO 6.0, VESA, col:Glossy Black";88.55;107.15;;;2671;9H.LE6LB.FBE?/PACKAGE
9H.LE6LB.QBE;"BenQ GW series GW2270H - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 5 ms - 2xHDMI, VGA - black";101.2;122.45;;;2670;9H.LE6LB.QBE
9H.LE7LB.QBE;"BenQ XR3501 - LED monitor - curved - 35"" - 2560 x 1080 - A-MVA - 2000:1 - 4 ms - 2xHDMI, DisplayPort, Mini DisplayPort - black";489.54;592.34;;;2669;9H.LE7LB.QBE
9H.LE9LA.TBE;"BenQ BL series BL2205PT - LED monitor - 21.5"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - DVI, VGA, DisplayPort - speakers - non-glossy black";141.63;171.37;;;2657;9H.LE9LA.TBE
9H.LEDLB.25E;"BenQ Stylish VZ2770H - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 300 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - white";185.96;225.01;;;2648;9H.LEDLB.25E
9H.LEDLB.Q5E;"BenQ Stylish V70 Series VZ2770H - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 300 cd/m2 - 3000:1 - 4 ms - HDMI, VGA";192.64;233.09;;;2649;9H.LEDLB.Q5E
9H.LEELB.QBE;"BenQ EW2775ZH - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - A-MVA - 300 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - speakers";175.84;212.77;;;2650;9H.LEELB.QBE
9H.LEFLB.QBE;"BenQ PV3200PT - LED monitor - 32"" - 3840 x 2160 4K UHD (2160p) - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort, Mini DisplayPort - speakers - black";1216.02;1471.38;;;2651;9H.LEFLB.QBE
9H.LEYLA.TBE;"BenQ GW2470HM - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - HDMI, DVI, VGA - speakers - textured black, glossy black";126.13;152.62;;;2652;9H.LEYLA.TBE
9H.LEJLB.QBE;"BenQ PV270 - LED monitor - 27"" - 2560 x 1440 - IPS - 250 cd/m2 - 1000:1 - 5 ms - HDMI, DVI-D, DisplayPort, Mini DisplayPort - black";1014.71;1227.8;;;2653;9H.LEJLB.QBE
9H.LEKLA.FBE;"BenQ GC2870HE - LED monitor - 28"" - 1920 x 1080 Full HD (1080p) - VA - 300 cd/m2 - 3000:1 - 5 ms - 2xHDMI, VGA - black texture, glossy black";191.93;232.24;;;2654;9H.LEKLA.FBE
9H.LEKLA.TBE;"BenQ GC2870H - LED monitor - 28"" - VA - 300 cd/m2 - 3000:1 - 5 ms - HDMI, VGA - glossy black";177.27;214.5;;;2655;9H.LEKLA.TBE
9H.LELLB.RBE;"BenQ ZOWIE XL Series XL2411 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DVI-D, VGA";261.22;316.08;;;2656;9H.LELLB.RBE
9H.LEVLB.QBE;"BenQ ZOWIE XL Series XL2730 - 3D LED monitor - 27"" - 2560 x 1440 - TN - 350 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA, DisplayPort - grey, red";503.34;609.04;;;2658;9H.LEVLB.QBE
9H.LEWLB.RBE;"BenQ ZOWIE XL Series XL2720 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA, DisplayPort";417.47;505.14;;;2668;9H.LEWLB.RBE
9H.LEXLA.TBE;"BenQ GW series GW2270HM - LED monitor - 22"" (21.5"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 5 ms - HDMI, DVI, VGA - speakers - textured black, glossy black";112.87;136.57;;;2659;9H.LEXLA.TBE
9H.LF1LB.QBE;"BenQ ZOWIE XL Series XL2430 - 3D LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 350 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA, DisplayPort - black, red";352.1;426.04;;;2660;9H.LF1LB.QBE
9H.LF2LB.QBE;"BenQ ZOWIE RL Series RL2755 - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - TN - 300 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA - speakers";251.22;303.98;;;2661;9H.LF2LB.QBE
9H.LF3LB.QBE;"BenQ ZOWIE RL Series RL2460 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 1 ms - 3xHDMI, DVI-D, VGA - speakers";251.22;303.98;;;2662;9H.LF3LB.QBE
9H.LF4LB.DBE;"BenQ ZOWIE RL Series RL2455 - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, VGA - speakers - black, red";170.47;206.27;;;2663;9H.LF4LB.DBE
9H.LF5LA.TBE;"BenQ Business BL2405PT - LED monitor - 24"" - 1920 x 1080 Full HD (1080p) - TN - 250 cd/m2 - 1000:1 - 2 ms - HDMI, VGA, DisplayPort - speakers - black";168.42;203.79;;;2664;9H.LF5LA.TBE
9H.LF7LA.TBE;"BenQ Designer PD2700Q - LED monitor - 27"" - 2560 x 1440 - IPS - 350 cd/m2 - 1000:1 - 4 ms - HDMI, DisplayPort, Mini DisplayPort - speakers - black";365.6;442.38;;;2665;9H.LF7LA.TBE
9H.LF9LA.TBE;"BenQ PD3200U - LED monitor - 32"" - 3840 x 2160 4K - IPS - 350 cd/m2 - 1000:1 - 4 ms - 2xHDMI, DisplayPort, Mini DisplayPort - speakers - black";793.01;959.54;;;2666;9H.LF9LA.TBE
9H.LFALA.TBE;"BenQ PD3200Q - LED monitor - 32"" - 2560 x 1440 - VA - 300 cd/m2 - 3000:1 - 4 ms - HDMI, DVI-D, DisplayPort, Mini DisplayPort - speakers - black";455.42;551.06;;;2667;9H.LFALA.TBE
9H.LFCLA.TSE;"BenQ EX3200R - LED monitor - curved - 31.5"" - 1920 x 1080 Full HD (1080p) - VA - 300 cd/m2 - 1000:1 - 4 ms - HDMI, DisplayPort, Mini DisplayPort - grey";437.07;528.85;;;2693;9H.LFCLA.TSE
9H.LFCLA.TSESO;"SALE OUT. BenQ EX3200R 31.5 curved, 1920x1080, 300 cd/??, 3000:1, 20M:1, 4ms, Vesa, grey Benq Curved EX3200R 31.5 "", VA, 1920 x 1080 pixels, 16:9, 4 ms, 300 cd/m2, Black-Grey, HDMI, DP, MiniDP, DEMO, SMALL SCRATCH ON BACK";335.24;405.64;;;2695;9H.LFCLA.TSESO
9H.LFDLA.TBE;"BenQ GW series GW2406Z - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - AH-IPS - 250 cd/m2 - 1000:1 - 14 ms - HDMI, VGA, DisplayPort - glossy black";131.57;159.2;;;2742;9H.LFDLA.TBE
9H.LFHLB.QBE;"BenQ ZOWIE XL Series XL2735 - LED monitor - 27"" - 2560 x 1440 - TN - 250 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, DisplayPort";529.64;640.86;;;2696;9H.LFHLB.QBE
9H.LFJLB.QBE;"BenQ GL2706PQ - LED monitor - 27"" - 2560 x 1440 - TN - 350 cd/m2 - 1000:1 - 1 ms - HDMI, DVI, DisplayPort - speakers - black";270.06;326.77;;;2721;9H.LFJLB.QBE
9H.LFMLA.TBE;"BenQ GW2765HE - LCD monitor - 27"" (27"" viewable) - 2560 x 1440 WQHD - IPS - 350 cd/m2 - 1000:1 - 4 ms - HDMI, DVI-D, VGA, DisplayPort - speakers - glossy black";284.64;344.41;;;2722;9H.LFMLA.TBE
9H.LFNLB.QBE;"BenQ ZOWIE XL Series XL2540 - LED monitor - 24.5"" - 1920 x 1080 Full HD (1080p) - TN - 400 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, DisplayPort - black, red";503.35;609.05;;;2723;9H.LFNLB.QBE
9H.LFRLB.QBE;"BenQ EW3270ZL - LED monitor - 32"" - 2560 x 1440 - A-MVA+ - 300 cd/m2 - 3000:1 - 12 ms - HDMI, DisplayPort, Mini DisplayPort - speakers - textured black";355.67;430.36;;;2724;9H.LFRLB.QBE
9H.LFSLA.TBE;"BenQ BL2423PT - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 6 ms - DVI, VGA, DisplayPort - speakers - black";187.52;226.9;;;2725;9H.LFSLA.TBE
9H.LFTLA.TPE;"Monitor BenQ GL2070 19,5"" HD, VGA";79.47;96.16;;;2726;9H.LFTLA.TPE
9H.LFVLB.QBE;"BenQ SW320 - LED monitor - 31.5"" - 3840 x 2160 4K - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort, Mini DisplayPort - grey";1518.07;1836.86;;;2727;9H.LFVLB.QBE
9H.LG1LA.TSE;"BenQ EW2770QZ - LED monitor - 27"" - 2560 x 1440 1440p (Quad HD) - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort - speakers - black, silver";406.57;491.95;;;2728;9H.LG1LA.TSE
9H.LG2LA.TSE;"BenQ Designer PD2710QC - LED monitor - 27"" - 2560 x 1440 1440p (Quad HD) - IPS - 350 cd/m2 - 1000:1 - 5 ms - HDMI, DisplayPort, Mini DisplayPort, USB-C - speakers - black, silver";590.49;714.49;;;2729;9H.LG2LA.TSE
9H.LG3LA.TBE;"BenQ BL series BL2706HT - LED monitor - 27"" - 1920 x 1080 Full HD (1080p) - IPS - 250 cd/m2 - 1000:1 - 4 ms - speakers - black";238.08;288.08;;;2730;9H.LG3LA.TBE
9H.LG6LA.TBE;"BenQ GW series GW2470HL - LED monitor - 23.8"" - 1920 x 1080 Full HD (1080p) - VA - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - black";127.41;154.17;;;2731;9H.LG6LA.TBE
9H.LG6LB.QBE;"BenQ GW2470HL - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - 2xHDMI, VGA - black texture, glossy black";117.3;141.93;;;2732;9H.LG6LB.QBE
9H.LG7LA.TBE;"BenQ GW2470ML - LED monitor - 23.8"" (23.8"" viewable) - 1920 x 1080 Full HD (1080p) - A-MVA+ - 250 cd/m2 - 3000:1 - 4 ms - HDMI, DVI-D, VGA - speakers - black texture, glossy black";122.66;148.42;;;2733;9H.LG7LA.TBE
9H.LG8LA.TSE;"BenQ Designer PD2500Q - LED monitor - 25"" - 2560 x 1440 WQHD - IPS - 350 cd/m2 - 1000:1 - 4 ms - HDMI, DisplayPort, Mini DisplayPort - speakers - grey";339.29;410.54;;;2734;9H.LG8LA.TSE
9H.LG9LB.QBE;"BenQ ZOWIE XL Series XL2546 - LED monitor - 24.5"" - 1920 x 1080 Full HD (1080p) - TN - 320 cd/m2 - 1000:1 - 1 ms - 2xHDMI, DVI-D, DisplayPort";509.77;616.82;;;2735;9H.LG9LB.QBE
